ManufacturerID;ManufacturerName;TurbineID;TurbineName;RatedPowerkW;Offshore;MinimumHubHeightM;MaximumHubHeightM;CutInMS;RatedMS;CutOffMS;Voltage;AvailableSince;ws0;ws0_5;ws1;ws1_5;ws2;ws2_5;ws3;ws3_5;ws4;ws4_5;ws5;ws5_5;ws6;ws6_5;ws7;ws7_5;ws8;ws8_5;ws9;ws9_5;ws10;ws10_5;ws11;ws11_5;ws12;ws12_5;ws13;ws13_5;ws14;ws14_5;ws15;ws15_5;ws16;ws16_5;ws17;ws17_5;ws18;ws18_5;ws19;ws19_5;ws20;ws20_5;ws21;ws21_5;ws22;ws22_5;ws23;ws23_5;ws24;ws24_5;ws25;ws25_5;ws26;ws26_5;ws27;ws27_5;ws28;ws28_5;ws29;ws29_5;ws30;ws30_5;ws31;ws31_5;ws32;ws32_5;ws33;ws33_5;ws34;ws34_5;ws35;Conditions
3;Enercon;2;E44/900;900;No;45;55;3;17;25;400 - 690;2006;0;0;0;0;0;0;4;10;20;35;50;73;96;126;156;197;238;289;340;400;466;533;600;655;710;750;790;820;850;865;880;895;905;908;910;910;910;910;910;910;910;910;910;910;910;910;910;910;910;910;910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
143;Wobben;869;E44/900;900;No;45;55;3;17;25;400;#ND;0;0;0;0;0;0;4;10;20;35;50;73;96;126;156;197;238;289;340;400;466;533;600;655;710;750;790;820;850;865;880;895;905;908;910;910;910;910;910;910;910;910;910;910;910;910;910;910;910;910;910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
1;Dewind;573;D6-1000;1000;No;65;91.5;2.5;12;23;690;2000;0;0;0;0;0;6;12;23;34;57;80;119;158;215;271;342;413;500;586;684;781;871;960;995;1000;1000;1000;1000;1000;1000;1000;1000;1000;980;940;890;840;795;750;700;650;605;560;518;475;433;390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
3;Enercon;175;E44/600;600;No;50;78;3;13;25;440;#ND;0;0;0;0;0;0;2;9;15;28;41;61;80;108;136;172;208;252;295;350;405;457;508;540;571;590;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
5;GE Energy;59;2.5xl;2500;No;75;100;3.5;13.5;25;690;2004;0;0;0;0;0;0;0;30;63;129;194;295;395;527;658;809;959;1152;1345;1604;1862;2060;2248;2340;2426;2475;2495;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
71;Goldwind;299;S48/750;750;No;50;60;3;16;25;690;2001;0;0;0;0;0;0;5;13;20;38;56;83;109;140;170;214;257;313;368;424;480;531;582;622;661;688;714;731;747;756;764;770;772;770;765;758;751;743;735;727;718;713;708;705;703;702;700;700;700;700;700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
44;Fuhrlaender;156;FL MD/77;1500;No;61.5;114.5;3.5;13.5;20;690;#ND;0;0;0;0;0;0;0;26;51;94;136;205;280;355;433;540;650;780;910;1034;1158;1262;1365;1435;1492;1515;1521;1525;1525;1525;1525;1525;1525;1525;1525;1525;1525;1525;1525;1525;1525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
53;Nordtank;385;NTK600/43;600;Yes;44.5;60;4.5;15;25;690;#ND;0;0;0;0;0;0;0;0;0;6;15;38;60;91;121;156;190;232;274;313;351;391;430;471;511;540;569;585;593;598;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
14;Vestas;779;V100/2000;2000;No;80;120;3.5;12;22;#ND;#ND;0;0;0;0;0;0;0;49;97;183;268;369;470;580;722;900;1103;1315;1526;1705;1883;1940;1980;1995;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
8;Nordex;148;N50/800;800;No;46;70;3;15;25;690;1999;0;0;0;0;0;0;6;12;24;35;48;69;90;127;164;210;255;305;355;413;470;540;605;660;700;740;770;800;815;825;830;830;830;830;830;830;830;830;830;830;830;830;830;830;830;830;830;830;830;830;830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
14;Vestas;552;V100/1800;1800;No;80;120;4;12;20;#ND;#ND;0;0;0;0;0;0;0;0;100;180;270;370;470;605;745;925;1110;1300;1485;1640;1730;1770;1785;1795;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
8;Nordex;10;S77;1500;No;61.5;111.5;4;13;25;690;#ND;0;0;0;0;0;0;0;0;44;88;131;188;244;322;400;500;600;727;854;983;1111;1221;1331;1420;1475;1495;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Measured
8;Nordex;11;S70;1500;No;65;114.5;4;13;25;690;1998;0;0;0;0;0;0;0;0;24;56;87;139;190;260;329;430;531;634;736;876;1016;1150;1284;1375;1426;1470;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Measured
3;Enercon;924;E101/3050;3050;No;99;149;2;13;25;690;2012;0;0;0;0;3;20;37;78;118;188;258;369;479;635;790;995;1200;1455;1710;2025;2340;2650;2867;2975;3034;3046;3050;3050;3050;3050;3050;3050;3050;3050;3050;3050;3050;3050;3050;3050;3050;3050;3050;3050;3050;3050;3050;3050;3050;3050;3050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
9;Repower;35;MM92 Evo;2050;No;68.5;100;3;10.5;25;690;#ND;0;0;0;0;0;0;20;57;94;150;205;298;391;518;645;812;979;1177;1375;1750;1950;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
154;Senvion;577;3.2M114;3200;No;93;143;3.5;13;22;950;#ND;0;0;0;0;0;0;0;40;101;175;249;363;476;623;770;941;1111;1322;1532;1800;2067;2475;2880;3070;3169;3190;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
9;Repower;19;MD70;1500;No;65;114.5;3.5;13;25;690;#ND;0;0;0;0;0;0;0;15;40;70;105;155;208;288;365;447;528;644;759;900;1041;1150;1260;1350;1426;1475;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
63;Vensys;270;77;1500;No;61.5;100;3.5;14.5;22;690;2007;0;0;0;0;0;0;0;4;9;33;59;96;136;195;268;345;423;522;620;765;902;1030;1148;1280;1380;1436;1475;1495;1497;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
8;Nordex;748;N117/2400;2400;No;91;141;3;11;20;660;2012;0;0;0;0;0;0;25;90;154;255;354;500;643;840;1038;1280;1525;1785;2037;2230;2326;2386;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
50;Suzlon;221;S66/1250;1250;No;56;74;4;13;21;690;#ND;0;0;0;0;0;0;0;0;80;105;134;200;269;355;444;540;637;745;850;940;1030;1100;1165;1210;1240;1248;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
10;Siemens;275;SWT-3.0-101;3000;Yes;74.5;142.5;3.5;14.5;25;#ND;2011;0;0;0;0;0;0;0;50;113;183;253;342;430;569;707;891;1075;1306;1537;1796;2054;2302;2549;2750;2876;2950;2982;2995;2998;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
50;Suzlon;220;S64/1250;1250;No;56;74;4;12.5;25;690;#ND;0;0;0;0;0;0;0;0;11;35;64;90;128;184;239;321;403;541;679;825;970;1095;1180;1225;1245;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
71;Goldwind;438;GW77/1500;1500;No;65;85;2.5;11.5;22;690;#ND;0;0;0;0;0;12;24;53;82;118;154;200;251;325;410;505;612;766;920;1089;1257;1430;1498;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
71;Goldwind;439;GW70/1500;1500;No;65;100;2.5;14;25;690;#ND;0;0;0;0;0;10;20;34;49;80;112;155;199;269;339;431;522;660;797;945;1096;1205;1312;1385;1443;1470;1487;1496;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
71;Goldwind;667;GW87/1500;1500;No;75;85;3;11;22;690;#ND;0;0;0;0;0;0;8;40;80;125;171;245;326;430;543;685;837;982;1126;1310;1464;1490;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
1;Dewind;92;D6;1250;No;60;91.5;3;13;23;690;2001;0;0;0;0;0;0;13;24;37;60;85;125;168;225;288;365;442;537;631;740;850;964;1078;1175;1234;1248;1250;1250;1250;1250;1250;1250;1250;1250;1250;1220;1154;1095;1036;983;930;871;812;759;705;655;605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
14;Vestas;29;V80/1800;1800;No;60;78;3.5;15;30;690;#ND;0;0;0;0;0;0;0;3;7;50;100;160;227;330;440;580;721;850;978;1120;1250;1390;1514;1600;1672;1719;1761;1781;1790;1795;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
5;GE Energy;58;1.5xle;1500;No;59;100;3.5;12;20;690 - 575;2005;0;0;0;0;0;0;0;50;117;180;243;329;414;530;652;800;943;1105;1264;1360;1427;1470;1488;1496;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
154;Senvion;68;6M126;6150;Yes;85;117;4;14;30;33000;#ND;0;0;0;0;0;0;0;0;84;210;338;506;673;901;1128;1396;1663;2011;2359;2767;3175;3717;4258;4666;5074;5415;5756;6050;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;0;0;0;0;0;0;0;0;0;0;#ND
154;Senvion;990;MM100;2000;No;74.5;100;3.5;11.5;22;690;#ND;0;0;0;0;0;0;0;45;90;150;210;310;411;540;670;900;1124;1325;1530;1700;1852;1930;1989;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
154;Senvion;1023;3.4M114;3400;No;93;143;3.5;12;22;580;#ND;0;0;0;0;0;0;0;65;129;222;314;443;571;764;956;1200;1440;1755;2066;2360;2650;2910;3169;3330;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
154;Senvion;955;6.2M152;6150;Yes;95;124;4;12;30;33000;#ND;0;0;0;0;0;0;0;0;95;256;417;645;873;1221;1569;1991;2412;3082;3752;4435;5117;5575;6027;6140;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;6150;0;0;0;0;0;0;0;0;0;0;#ND
4;Gamesa;692;G97/2000;2000;No;78;120;3;14;25;690;#ND;0;0;0;0;0;0;11;30;65;130;204;310;435;577;719;880;1040;1217;1394;1590;1750;1845;1907;1940;1961;1972;1983;1992;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;1985;1965;1945;1883;1792;1700;1590;1470;1332;1188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
4;Gamesa;860;G114/2000;2000;No;80;125;2.5;12.5;25;690;2014;0;0;0;0;0;6;43;76;135;220;306;435;584;724;917;1110;1382;1586;1726;1817;1875;1913;1934;1970;1980;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;1958;1900;1820;1707;1611;1490;1370;1215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
10;Siemens;20;SWT-3.6-107;3600;Yes;80;96;3.5;16.5;25;750 - 690;2005;0;0;0;0;0;0;0;35;80;155;238;350;474;630;802;1018;1234;1504;1773;2076;2379;2664;2948;3141;3334;3425;3515;3546;3577;3586;3594;3598;3599;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
9;Repower;14;5M;5000;Yes;90;120;3.5;14.5;30;660 - 950;2004;0;0;0;0;0;0;0;70;141;240;343;490;636;850;1067;1340;1615;1950;2289;2720;3166;3575;3984;4366;4748;4930;4978;4990;4999;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;0;0;0;0;0;0;0;0;0;0;#ND
10;Siemens;23;SWT-2.3-82;2300;No;80;100;3.5;17;25;750 - 690;#ND;0;0;0;0;0;0;0;20;42;85;136;200;276;370;470;600;727;885;1043;1219;1394;1566;1738;1877;2015;2100;2183;2230;2260;2285;2288;2297;2298;2299;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
14;Vestas;349;V34/400;400;No;32;32;4;13.5;20;#ND;#ND;0;0;0;0;0;0;0;0;4;22;40;67;93;122;150;185;220;250;280;308;335;355;368;380;387;395;397;400;400;400;400;400;400;400;400;400;400;400;400;400;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
3;Enercon;554;E82/3000;3000;No;59;84;2;17;25;690;2010;0;0;0;0;3;12;25;50;82;120;174;240;321;420;532;674;815;998;1180;1380;1580;1740;1900;2050;2200;2340;2480;2590;2700;2775;2850;2900;2950;3000;3020;3020;3020;3020;3020;3020;3020;3020;3020;3020;3020;3020;3020;3020;3020;3020;3020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
3;Enercon;225;E126/7500;7500;No;135;135;2.5;17;25;#ND;#ND;0;0;0;0;0;25;55;110;175;290;410;580;760;1005;1250;1575;1900;2300;2700;3225;3750;4300;4850;5300;5750;6125;6500;6780;7000;7200;7350;7450;7500;7560;7580;7580;7580;7580;7580;7580;7580;7580;7580;7580;7580;7580;7580;7580;7580;7580;7580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
156;WEG;1024;AGW 110/2.1;2100;No;80;120;2.5;11;20;690;#ND;0;0;0;0;0;25;60;100;149;230;313;430;545;710;874;1050;1232;1500;1770;1910;2010;2070;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
5;GE Energy;380;1.6-82.5;1600;Yes;65;100;3;12;25;#ND;2009;0;0;0;0;0;0;6;38;75;130;201;270;347;459;571;710;849;988;1126;1255;1383;1500;1572;1595;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
5;GE Energy;611;1.85-87;1850;No;80;80;3;13;25;#ND;2012;0;0;0;0;0;0;6;38;75;130;201;270;347;459;571;710;849;988;1126;1293;1459;1567;1674;1760;1808;1840;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
5;GE Energy;610;1.85-82.5;1850;No;65;80;3;13;25;#ND;2012;0;0;0;0;0;0;6;38;75;130;201;270;347;459;571;710;849;988;1126;1293;1459;1578;1697;1780;1823;1845;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
84;Kenersys;389;K82;2000;No;80;98;3.5;13.5;25;600;2009;0;0;0;0;0;0;0;25;55;105;156;232;307;406;505;631;757;910;1063;1224;1385;1529;1672;1777;1881;1960;1994;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
84;Kenersys;390;K100;2500;No;85;135;3.5;14;25;600;2009;0;0;0;0;0;0;0;37;74;150;226;323;420;565;715;903;1090;1315;1540;1773;2005;2164;2323;2405;2448;2475;2485;2495;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
5;GE Energy;382;2.5-100;2500;No;75;100;3;11.5;25;690;2006;0;0;0;0;0;0;10;80;160;250;340;460;590;770;952;1170;1389;1650;1869;2100;2260;2400;2487;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
5;GE Energy;648;2.75-103;2750;No;75;123.5;3;13.5;25;#ND;2011;0;0;0;0;0;0;10;80;160;250;340;460;590;770;952;1170;1389;1650;1869;2070;2260;2380;2487;2570;2643;2690;2730;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
5;GE Energy;62;3.6sl;3600;Yes;#ND;#ND;2.5;15.5;25;690;#ND;0;0;0;0;0;15;35;70;109;170;236;350;467;580;720;890;1086;1325;1564;1810;2057;2370;2684;2940;3133;3280;3393;3475;3542;3570;3593;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
149;Aerodyn Energiesysteme GmbH;943;aM 5.0/139;5000;Yes;100;100;3.5;10.5;25;690 - 3300;#ND;0;0;0;0;0;0;0;55;117;270;428;610;794;1060;1315;1680;2019;2500;3100;4500;4900;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
4;Gamesa;45;G83/2000;2000;No;67;100;3.5;16.5;25;690;2004;0;0;0;0;0;0;0;30;65;100;152;210;285;370;471;590;716;864;1015;1200;1377;1540;1691;1800;1882;1940;1964;1982;1990;1995;1998;1999;1999;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Turbulence: 10 %
4;Gamesa;81;G128/4500;4500;No;81;140;2;12.5;27;690;2009;0;0;0;0;75;120;165;230;300;450;600;760;967;1250;1533;1870;2200;2620;3018;3450;3774;4080;4314;4430;4490;4500;4500;4500;4500;4500;4500;4500;4500;4500;4500;4500;4500;4403;4306;4210;4113;4016;3919;3823;3725;3629;3532;3435;3339;3242;3145;3048;2950;2855;2758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
4;Gamesa;968;G128/5000;5000;Yes;80;94;2;14.5;27;690;#ND;0;0;0;0;75;120;165;230;300;450;600;760;967;1250;1533;1930;2326;2723;3119;3465;3811;4130;4440;4600;4755;4850;4920;4940;4980;5000;5000;5000;5000;5000;5000;4992;4954;4916;4859;4802;4751;4700;4622;4545;4420;4310;4200;4097;3994;3872;3750;3625;3500;3325;3150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
4;Gamesa;774;G132/5000;5000;No;95;140;2;13.5;27;690;2015;0;0;0;0;75;130;200;294;388;520;655;836;1017;1326;1634;2070;2515;2955;3396;3754;4113;4333;4550;4750;4890;4950;4975;5000;5000;5000;5000;5000;5000;5000;5000;4992;4954;4916;4859;4802;4751;4700;4622;4545;4420;4310;4200;4097;3994;3872;3750;3625;3500;3325;3150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
8;Nordex;479;N27/150;150;No;30;50;3;13;25;#ND;1988;0;0;0;0;0;0;2;3;4;12;23;35;43;58;69;85;100;113;126;140;152;160;166;172;176;179;180;180;179;177;174;171;168;165;162;159;155;152;149;147;144;142;140;137;135;132;131;130;129;128;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
8;Nordex;306;N54/1000;1000;No;60;70;3.5;15.5;25;690;1996;0;0;0;0;0;0;0;16;33;50;71;105;140;190;244;300;355;425;494;555;615;680;745;795;842;895;948;995;1041;1066;1090;1095;1090;1079;1067;1052;1036;1029;1022;1017;1012;1010;1008;1006;1003;999;994;992;989;983;976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
1;Dewind;93;D8.0;2000;No;80;80;3.5;13;25;690;2002;0;0;0;0;0;0;0;30;63;105;150;210;272;360;452;580;735;1015;1312;1470;1614;1725;1829;1895;1950;1980;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
8;Nordex;151;N29/250;250;No;36;50;2.5;19;25;400;1994;0;0;0;0;0;4;8;13;17;24;30;39;47;60;76;90;108;122;139;155;175;190;202;212;220;226;232;237;242;247;250;256;259;262;263;264;266;268;269;268;267;266;263;261;258;253;250;248;246;243;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
1;Dewind;575;D8.2;2000;No;80;100;3.5;11;25;13800;2006;0;0;0;0;0;0;0;30;72;140;215;320;437;600;781;960;1147;1350;1534;1690;1827;1930;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
8;Nordex;614;N117/3000;3000;No;91;141;2.5;12.5;25;660;2013;0;0;0;0;0;10;22;70;128;230;346;480;628;860;1108;1390;1664;1990;2312;2524;2735;2845;2953;2980;2996;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
57;M Torres;563;MT TWT 82/1650;1650;No;71;81;2.5;14;25;690;#ND;0;0;0;0;0;10;22;50;84;135;188;260;340;440;540;660;778;900;1027;1145;1264;1360;1458;1520;1581;1612;1641;1647;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,22 kg/m3
57;M Torres;564;MT TWT 70/1650;1650;No;71;71;3.5;15;25;690;#ND;0;0;0;0;0;0;0;20;46;80;116;165;220;290;362;455;550;660;776;900;1019;1135;1254;1350;1445;1510;1569;1600;1634;1645;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,22 kg/m3
