timestep;Demand;Import limit;Export limit;Import price;Export price;Import emission factor;Export emission factor;Generic production
2030-01-12 16:00:00;468.5721064876246;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-12 17:00:00;468.5726693422527;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-12 18:00:00;468.6743463073225;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-12 19:00:00;468.3755068130216;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-12 20:00:00;468.2123515972862;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-12 21:00:00;467.5294273674338;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-12 22:00:00;466.4106357762478;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-12 23:00:00;465.9999697769708;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 00:00:00;465.9879682637724;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 01:00:00;465.2896653929532;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 02:00:00;465.0815362767753;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 03:00:00;465.0848770913418;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 04:00:00;464.6077034629486;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 05:00:00;464.4852916596449;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 06:00:00;464.4817511224683;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 07:00:00;465.3819190821532;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 08:00:00;465.3596227762414;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 09:00:00;465.6285946620531;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 10:00:00;466.2880968767377;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 11:00:00;466.3297844324163;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 12:00:00;466.4049890733663;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 13:00:00;466.4202224615258;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 14:00:00;466.5748259182348;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 15:00:00;466.7349308250181;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 16:00:00;530.6435593302473;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 17:00:00;529.533469658382;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 18:00:00;492.5080023447622;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 19:00:00;488.1433113329737;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 20:00:00;530.5876017482849;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 21:00:00;530.5175501528913;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 22:00:00;530.595577026885;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-13 23:00:00;530.3097768796864;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-14 00:00:00;466.2711204548912;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-14 01:00:00;529.6110194502307;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-14 02:00:00;530.7747439306858;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-14 03:00:00;530.0697828059164;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-14 04:00:00;530.4828673395741;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-14 05:00:00;530.6944220212084;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-14 06:00:00;531.6789820983024;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-14 07:00:00;532.5483704753333;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-14 08:00:00;533.5586324322205;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-14 09:00:00;535.2490748363925;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-14 10:00:00;535.5336017347549;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-14 11:00:00;535.5146421507663;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-14 12:00:00;535.2469427930333;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-14 13:00:00;534.913785896018;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-14 14:00:00;534.9314501540359;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
