Date,Hour,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
17.09.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.09.,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.09.,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.09.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.09.,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.09.,7,0.04686813852922175,0.04112850520423656,0.015304326764806463,0.009540594775999143,0.029300643315954552,0.04853194761688634,0.028128576552225667,0.045938299259698404,0.054688002891683005,0.02096248819040773,0.0360814343124749,0.028534368359563696,0.03175566620992293,0.05126775924863257,0.05123402325872993,0.0531608541552739,0.023801922729671885,0.04362180503425757,0.035398390475130645,0.025369479751319132,0.04168168378085781,0.05110511868797277,0.04936821470793,0.03766818231302862,0.03726868623024826,0.046934021690172495,0.037094416685718175,0.026603385930476665,0.040190177143949866,0.04153391689215108,0.05235249457100365,0.04671868772112626,0.050616740631562886,0.03829725684187234,0.04906734430765516,0.04837339232157494,0.054158459104451835,0.04204043510685729
17.09.,8,0.14308199810389866,0.11801835984393202,0.050359601029460056,0.03123074753186763,0.08005226054536468,0.14906651435653795,0.08205513928301009,0.14219867150846113,0.16996326486996144,0.07871678855116569,0.11358692280164376,0.08764073369797157,0.09774906683986623,0.15696143977780344,0.15323216620473196,0.16314229681932355,0.06816788601423557,0.12871074037960997,0.09375557320246553,0.07279757494510161,0.12253499633532652,0.1551694506313903,0.14345793859678568,0.1162570690314092,0.1151810770613726,0.14062238310604022,0.10288567908147134,0.08175427290280056,0.12123381760302214,0.1263578543686144,0.1577837045926137,0.14633162397875887,0.15319974940563624,0.10783347546071068,0.1433988385935897,0.14248300169212438,0.1701387393319475,0.127040219463271
17.09.,9,0.25476392579331786,0.19540395748423714,0.09385397326916382,0.061318412441780525,0.12073608377345592,0.2509215177166261,0.13654086168305146,0.25329993067675355,0.30060075568560235,0.1563765561809218,0.20977169460905576,0.15723490166030463,0.16804822886700702,0.27867206985036863,0.2623672020759341,0.2837056078198665,0.11494372870888911,0.21794963542084922,0.14858347261045451,0.12576596816246585,0.2126151614713539,0.2706405333082721,0.24940411185753414,0.2109971726500639,0.19868971936775248,0.2508157050156749,0.17459163250427676,0.14683101466506654,0.2165993435337052,0.22823015748656234,0.28100544286631307,0.26381297543877075,0.27224784998085716,0.1703874959006637,0.23079651379355115,0.25362839078354577,0.29973221113404,0.21839148676335346
17.09.,10,0.35886460132623976,0.24218019660055753,0.1347551386599964,0.08944503931894926,0.14824707730968953,0.3271446244705627,0.18513856933622627,0.35169819107485495,0.41423692281792523,0.23070765113305192,0.2933053825913963,0.22354531452993914,0.22425810564406057,0.3809631488496923,0.342483083824525,0.38008603366798643,0.1634233435917065,0.29051496314417574,0.20114865560586642,0.1904540580940814,0.2882735379153913,0.3733718128804474,0.33586424025875894,0.2899005405852464,0.2753554246198384,0.33440218565855445,0.22522831228148532,0.20461180558588865,0.30877289461909296,0.30512000022381625,0.3961405188784028,0.3498046437253445,0.3798694757554495,0.20269016194459327,0.30600810632373693,0.3642002060400277,0.4049325832314854,0.29771747473448307
17.09.,11,0.4312473810589009,0.262912011964999,0.1612007649660929,0.11496897164824255,0.16565132794127055,0.3719521696379031,0.21781282657996193,0.40776503248583973,0.47865397247921193,0.2769815016531235,0.3265374184069681,0.2674475520726437,0.2583518003402435,0.4436948365286754,0.3920354574636341,0.43643461102478187,0.19778799853573636,0.33503573186081187,0.24013350515973914,0.2526362357282246,0.33668532902909476,0.44562180270234264,0.3813188651793402,0.341648213976102,0.3264341635359889,0.3705799516466218,0.25040548511015187,0.24121098382614345,0.3647326622520114,0.3462891488714396,0.46851074436902773,0.39476719523395076,0.4545565160767616,0.20349967673503988,0.35248300145001277,0.43459641262344795,0.4720180280766756,0.3380989481974563
17.09.,12,0.4618681987883069,0.26496222460634966,0.17171441430185538,0.13445784013519915,0.17768686510446913,0.3878443542165897,0.2387828575861734,0.42294631314991005,0.48484744253431755,0.28645706014309136,0.33459652388713657,0.2815148473296455,0.2677539891804749,0.47428077037029703,0.3997004840149439,0.45084944970855706,0.20056582402500311,0.3409725412008972,0.2610163539947616,0.2892982854554007,0.3478994247959531,0.48201298560762057,0.38558163258718847,0.36978414871436843,0.33290825405565616,0.38000697383832976,0.26190222121483103,0.26728857082885366,0.3905547185426033,0.35701883057178907,0.49102164300468165,0.40295351135581997,0.48664676632104115,0.18775347442328935,0.36552306365854104,0.4525702448758296,0.5022305607985852,0.33675880885117965
17.09.,13,0.4450559544147631,0.24167459408897057,0.1681565031176584,0.14622247429925747,0.16393427197570984,0.37050589229028497,0.2314153287796077,0.4059139508207608,0.4165035115023251,0.28609052593461326,0.33452771848125445,0.2704160270099709,0.2515860365519973,0.46651675195496844,0.3531642733693076,0.4252984403536989,0.18562969891258946,0.3087466712445598,0.2588038460891958,0.2862673179860112,0.31615366021485186,0.4810489862061509,0.367962260933051,0.3620092165716691,0.3204982861434539,0.3585508226434499,0.2434499157405315,0.27648891874875015,0.3991192603863569,0.3258662860291378,0.485883677359279,0.3852332425856702,0.4820253511918722,0.16304499804583691,0.3418290002178154,0.44283992355137014,0.4938956958519607,0.32607876486651766
17.09.,14,0.39362170554114445,0.21411906721303278,0.1493496891325707,0.14664286797093767,0.1297076717776247,0.33121126769843,0.1978404346402642,0.3605106506996701,0.32345803749496604,0.2669812158288664,0.3070897474894539,0.2432202096708709,0.20869927698423613,0.4145358961670209,0.30272305894229323,0.37487969666182014,0.1625264388680737,0.2594824672408535,0.24032311473284673,0.2658993704664533,0.2679483750934325,0.44075355819290335,0.31458283642987195,0.3179363335834796,0.2821060676428646,0.316886801763008,0.2029985461487117,0.25957439605527965,0.35484693043805526,0.2750053832732156,0.4532041230597452,0.34058394003573594,0.4345773056539508,0.12776105787296146,0.2808722448167845,0.3955846754200284,0.44941737719119657,0.3043945238269108
17.09.,15,0.3168947714551896,0.18583605902656292,0.11250864636126578,0.1262627251280048,0.09077041730602597,0.26651498175849436,0.15881328095802477,0.28521885529889335,0.2388164431588503,0.2129517446001474,0.2515752109805778,0.20073386596436002,0.15910309240208043,0.3304304112203841,0.2509786557816959,0.29821984314324235,0.12953625663734775,0.19971896893542523,0.19967765621654338,0.2232027590100098,0.21954915630589403,0.3649629147464024,0.22571075433047064,0.2541098104085847,0.2180955083705398,0.24973267755073617,0.16247700892011774,0.21588864228284624,0.2748399098281644,0.2119659475993634,0.37858998812362776,0.2575115793498773,0.3487472463062462,0.09783028949250938,0.21229514687030718,0.31014676368053185,0.36782823913476614,0.2597787903865044
17.09.,16,0.21895755886532164,0.13674856051374212,0.06965088782804167,0.09040010665365354,0.05709789649640174,0.17710322586017896,0.10618232707765932,0.19130644867972998,0.14804085390026855,0.14666546719003645,0.17502140550354084,0.14314198040396148,0.10619539840282297,0.21926139856571275,0.17757373258621967,0.19980600853205477,0.08829080275678482,0.12696199274006775,0.13418059846948632,0.14674008533388036,0.15282513127311081,0.2545433739286886,0.14588800887877348,0.17172444686505822,0.14426948793729502,0.15360650729223504,0.11323981209998302,0.1461586189356853,0.18898778099955346,0.1412588420642364,0.2621024462165146,0.16863829542496378,0.23695417947129843,0.06517555728279642,0.13823309777076737,0.1980526113878525,0.25170841995923643,0.1910869684501839
17.09.,17,0.10406653641341763,0.06920142302176568,0.031516645717464965,0.04458617474239304,0.028621157944708417,0.08328905419084606,0.04902368071636151,0.09099687584416521,0.06411728224444589,0.07243374661353381,0.0862648971244182,0.0723671834141599,0.04941928301626058,0.09970528996796277,0.09168923672664667,0.09505526879100812,0.04183671084324178,0.054187043653199055,0.0634090853580288,0.07322480522576638,0.0727385964149882,0.12303069221761222,0.07564365155832757,0.08340667662465617,0.06501983160298964,0.06708813125609414,0.05513515771164328,0.06930084128168691,0.09490931024242158,0.06906729845781032,0.1266299569224903,0.08018919907507385,0.11199119958762627,0.025345260459445892,0.06700639242659191,0.08746136389263622,0.11991503412846913,0.09997397584693012
17.09.,18,0.014770533518364475,0.0096547227400512,0.002962549322123708,0.004679381189635134,0.002604940642968338,0.01254695312083978,0.007399312152087013,0.013046822142538321,0.007245612168198702,0.011264823735456352,0.01492427531620728,0.010273680976752603,0.006268534180104032,0.014922515506585571,0.016457755726410467,0.014714880539551195,0.004055426883824218,0.0032866706570002973,0.007095470696476459,0.012231281821458813,0.010049519124293083,0.0210262344911765,0.011625546894968357,0.013266147280229278,0.004943624769237832,0.006616362521842226,0.0084410237755367,0.008642276152227919,0.014705102904451258,0.008131007328631942,0.02205254253083226,0.008563177540317752,0.017316122942221804,0.0028886163766769692,0.009194927022961995,0.011239489124286507,0.019235027836992213,0.016678616007631913
17.09.,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.09.,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.09.,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.09.,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.09.,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.09.,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.09.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.09.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.09.,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.09.,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.09.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.09.,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.09.,7,0.04749230932032572,0.03007710895968279,0.013640485071060388,0.027556017323634923,0.009812492195500313,0.03649151367568124,0.019154453873420685,0.049715674373034494,0.025577542033532,0.038229057723317236,0.04681516672499217,0.04273505296506529,0.02027568857869081,0.04732732881407292,0.04551661628056222,0.042103388862546026,0.021452511171058418,0.03317584069102891,0.015429672495736999,0.03633892123716691,0.041337074451834314,0.0545561774973751,0.054979732132565934,0.04876060958301118,0.02489173393964803,0.005131155213889658,0.038653948612626346,0.0320464223062234,0.04436880930141172,0.0169894090699565,0.04834006757705732,0.004978438884798606,0.04782617388362109,0.04454076260584666,0.017444569294027955,0.04710618248690761,0.051671580882452946,0.054205578465420845
18.09.,8,0.14883888011559274,0.09366868183690635,0.04999604272866018,0.09252151572831407,0.0378577701280203,0.11578172619478447,0.05826189631612898,0.16186509603983903,0.09404100264413252,0.12363755028853853,0.14251859813285567,0.12784830450337353,0.063903784449335,0.14545239336456567,0.13790376353570039,0.13396206698520802,0.0757617274591415,0.1027466943157754,0.04964364321050761,0.11300801267754645,0.12682739253909975,0.1751639276763377,0.17481865804457783,0.15168073846318275,0.07442656067988591,0.0312452139549694,0.11237340481478458,0.10561763102442524,0.13597707844114063,0.04770659245991034,0.1464263562750869,0.01944677074442553,0.15020009003420898,0.1377570237961323,0.061299881138053534,0.14917979164377693,0.16683148247947255,0.17179383749557164
18.09.,9,0.2614193895986908,0.1742205193374903,0.08776014522724353,0.16977772174911454,0.07847768327310904,0.19701689924412497,0.10731342175465042,0.2861207348406448,0.18583220254158342,0.22268503196498302,0.25281550924316565,0.22877603872255686,0.1096710041622519,0.2566871744945458,0.23819265195850176,0.24172128561985484,0.1432776540345557,0.1791868737254647,0.08970706643404304,0.20372879370417718,0.23069101542208437,0.3086689510423124,0.3100950898232875,0.2636154921140759,0.1320004188783843,0.07468704229725075,0.20743056507459762,0.19603376179381837,0.24145336607103599,0.07849562335235895,0.25073681434078626,0.04766655271046482,0.26780530449181683,0.2405028637688689,0.11906856826811055,0.26050191811304935,0.29480155287445214,0.2892707624673542
18.09.,10,0.36032959304015133,0.22988216280682272,0.1194885162429045,0.24312628988190324,0.1315665042666147,0.2655120264042039,0.14665246891509737,0.38806047231730395,0.28449513281390126,0.292045341455624,0.3558369120469005,0.3199031369219053,0.14434237098845054,0.3545848314033479,0.31108481710771346,0.33416442870617313,0.2060271599814435,0.24208450313133237,0.1303495208112121,0.2722167790484805,0.31611778928561635,0.415347655129651,0.42154670095308094,0.35698583630222225,0.1808160889125376,0.12130511304665695,0.27961176649056396,0.28138443023592147,0.3211240367018928,0.11268585651629895,0.3352511390329993,0.08215324374263562,0.36737535272387584,0.3204674317565048,0.16993965389431603,0.34963929434494656,0.39707816062932577,0.3726231132150919
18.09.,11,0.4223755194777053,0.24287638109707094,0.14543227154413876,0.29020670867994625,0.17717185897132237,0.2985881937124868,0.17200822998450607,0.4502645650654923,0.34632564076074,0.33140105635028183,0.4301258161401053,0.359420547169552,0.16205961741481373,0.42134945454275813,0.32708973605019,0.38268148524936585,0.24884784335724777,0.2877098809584103,0.16875626720660974,0.31219590981555456,0.36374565178685403,0.48109022273704083,0.49233131872038394,0.4209067358251335,0.2180167446925077,0.16994653961383466,0.31799628087195186,0.3434631117807786,0.35869415415875555,0.14065758652966928,0.3915477005866051,0.1128223727057288,0.42836925417342003,0.3575423006501584,0.19741086719085782,0.4066036373603122,0.4607995932113665,0.4300591368383697
18.09.,12,0.44510030396124445,0.2342746206877333,0.16191229433666657,0.30316273592591386,0.2081733187342515,0.3066708099876151,0.18597494613754503,0.4813157547380427,0.36969196030153056,0.3620948067835665,0.47821891447158726,0.36012278004459214,0.1793464590129266,0.4483928453991911,0.30141099057287746,0.39664623158030804,0.26516382229815727,0.29130035572937074,0.18521221825109951,0.3029746324090085,0.37089855719253517,0.509922560960659,0.5226306467732684,0.4322270420594658,0.23004219522981717,0.21569639389289785,0.331101316373103,0.3634302204437643,0.3622499690868551,0.16310184470020986,0.40189763712687526,0.14489366208603874,0.452155500611706,0.35769118503817354,0.2022449807088647,0.42003314212143916,0.48527213454450424,0.45594712268600235
18.09.,13,0.43362244976236186,0.22359724952146556,0.15816258579771833,0.2997325282030857,0.2234082512023443,0.3070998884713471,0.18200946458172818,0.47313552521483354,0.3589687641434875,0.3608738094010694,0.48713682122666285,0.32098524068167367,0.19006437513862573,0.43311706988255305,0.26584966837860746,0.3818954670169724,0.24750171176946514,0.26919501727850653,0.17827140468472663,0.2575406494020968,0.35132997401009186,0.5006175380414699,0.5135590343086409,0.41388230390896263,0.22365487082418084,0.23781751841326532,0.31033762411179977,0.3455998279074809,0.33874111823903175,0.17840147501545925,0.37215886844380497,0.16665857947914062,0.43614886057709673,0.35042434598924016,0.1930359810762923,0.3994038870008778,0.4713160030137042,0.44299157262667904
18.09.,14,0.38785799079464117,0.2181747605697126,0.13955250720040446,0.28836224142182476,0.21045012696767768,0.27955937403466075,0.17199123682720815,0.4288260732143823,0.30172398456521965,0.3315887249133628,0.4512917245730872,0.25538085680906536,0.17698642434792458,0.3747197441674336,0.22739706067600696,0.3390508585833422,0.21796302488077735,0.23765570096442415,0.1567958933418776,0.21630495066445288,0.31452041354455385,0.4549062756801553,0.4683779065343757,0.37225267949037966,0.20093191686473408,0.24417592681173658,0.27579552273603125,0.30091034761061464,0.28999703902363816,0.1629043750394985,0.32470762651548557,0.172630762600741,0.37265374008469,0.3028549270441185,0.17811709826260014,0.34908546522443556,0.41945141423909105,0.39665831546842095
18.09.,15,0.3065953103584533,0.19661031721061153,0.10849874213882905,0.25052172483213286,0.16811297611265838,0.21919359721641613,0.1472104926414634,0.3482872003537478,0.22213569312277337,0.2750756309248595,0.3690803747559551,0.2075630862845907,0.14684725931251597,0.2834776033230547,0.18476514952705633,0.2670057475213235,0.17860363430032258,0.18095165286571935,0.12008371917215083,0.16199629990273892,0.2539666196834563,0.37153091220838697,0.3845597068515251,0.3033865868582156,0.15775287243234257,0.22612432762347107,0.22561943646602267,0.23639053630544027,0.22608716635521808,0.11958837085951882,0.2530502071001908,0.14778989791473407,0.2742560075294601,0.23180691442520102,0.13707373469252337,0.2777234556777969,0.32880659687722597,0.3249930060291785
18.09.,16,0.19929618231563279,0.14357696856786953,0.07166311609062323,0.18236399568048872,0.11138948536427064,0.1452829244953476,0.0977575905990684,0.23495835875082507,0.14178287237286413,0.18860059192139467,0.2502858358987296,0.15517317717254298,0.10497710717461116,0.1814219642467612,0.12912309682981496,0.17346689732640927,0.12369463420951211,0.12099076264071856,0.07632822702728968,0.10938999287599867,0.17811141522099125,0.25342799006148636,0.2637769035495256,0.21286655349127864,0.11017623295779497,0.1722073149311037,0.15415659965290943,0.1628254098855658,0.14976227472194667,0.07672652731040897,0.16729677279380034,0.09306704730139437,0.16888830741601957,0.16655226468721518,0.08063814652652695,0.19347874560471756,0.21247584813779968,0.22383292141568017
18.09.,17,0.08739333322574483,0.06806069313774998,0.035293563751222654,0.09409443368955822,0.05441178718184074,0.06794582966337082,0.04423581593089951,0.10868769431935034,0.06315366221030409,0.08943380791652325,0.11825818711671898,0.07996205386717312,0.05370771239356339,0.0821934174777568,0.06339339744938952,0.08057255158151272,0.06280362410554657,0.060899123696357305,0.03460657575700658,0.05820079864640923,0.08692123056638479,0.11955801521212639,0.12589776885830417,0.10257309951464623,0.05302155760774645,0.09094215172115298,0.076037210477975,0.0794060727802051,0.06950308471117367,0.0391603029558881,0.08287548115546181,0.041066631421678344,0.07528466706444241,0.0834241101407399,0.03572854673144793,0.09133532515847968,0.09452683960905646,0.10799593362135868
18.09.,18,0.009546636991155263,0.010127806601192137,0.00356644321467018,0.013684671001985563,0.007753686278463227,0.00718883484676936,0.004129627754456542,0.014399465453299976,0.005011475331276793,0.013084523807475424,0.01801438267229899,0.011858504439152224,0.008251520379005426,0.008551092698560097,0.010492356131722395,0.011001374843287084,0.006880457415676665,0.007074533119919074,0.0021145664051109617,0.007286337117352956,0.012431787563397115,0.01789100466911541,0.019696791815148877,0.01485860135881482,0.0027770423031796246,0.013037041764764348,0.011143102531308763,0.008246151372373944,0.008078756428973623,0.006948199566310582,0.012653591706675654,0.0027755245498458283,0.007834510087999685,0.011509790987844689,0.003397557836265821,0.00936322558361985,0.010484731675921332,0.01625887235236864
18.09.,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.09.,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.09.,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.09.,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.09.,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.09.,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.09.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.09.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.09.,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.09.,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.09.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.09.,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.09.,7,0.04712987811987827,0.03142927282360361,0.03094965556417529,0.04595212631961365,0.042397694035122946,0.02743152864808355,0.016365513867212255,0.046788453831909674,0.03055004805498583,0.03587832020551211,0.052139138800380964,0.046427145398022854,0.018982175210252836,0.037963219176902104,0.0341760293399288,0.031001261430295374,0.03441151231386687,0.04103101755722534,0.026118909042225073,0.044789371690611826,0.0359429017996038,0.05197330544556697,0.05268236754099162,0.04967063230708772,0.02212571493229989,0.047101892232075976,0.048346988598182865,0.03988888081475879,0.045186736627201865,0.0366438013438266,0.0468735090910013,0.031191080351723056,0.04174628328016475,0.044487581467939366,0.023614834394371623,0.038226230164419034,0.04622207326277972,0.052730758570306
19.09.,8,0.15350791397660268,0.09983360226174964,0.09420749062440147,0.1482772046729899,0.12679241088179935,0.08535931394127877,0.051705575613729626,0.15196769891442793,0.10326881162059129,0.11480267281063847,0.16710561837495239,0.15247440788139635,0.06412971147358018,0.11049876409868037,0.09852914306748034,0.09945587319408578,0.1000362488032181,0.12554860742358165,0.08128905199593613,0.1433700488078589,0.11034041453403856,0.17020611429457555,0.1687034084591668,0.15954582796922345,0.0836790869609782,0.1452791531310281,0.1459836443121223,0.12442216992897615,0.14471899269843894,0.11550770287938943,0.1493444342950847,0.10401514424535432,0.13230174198568376,0.1315310212829855,0.06980832602314348,0.11592437438438204,0.14668785485199043,0.17000870165608498
